============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom. B= Backscattered Ion. T= Transmitted Ion.   =
=  Col.#2: Ion Number. Col.#3: Z of atom leaving. Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target. Y.Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  O(64 MeV) ==> Dead space( 150. mm) =======================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T  161  8 .6171269E+08   1506000E+03  .9649E+06 -.2484E+06   .9999997  .0002882 -.0007615
T  162  8 .6166205E+08   1506000E+03 -.4252E+07  .4186E+07   .9999877 -.0039255  .0030301
T  163  8 .6162086E+08   1506000E+03 -.4023E+05 -.3801E+06   .9999999  .0001812 -.0002675
T  164  8 .6176860E+08   1506000E+03 -.5382E+06  .1207E+07   .9999969  .0014016  .0020803
T  165  8 .6169617E+08   1506000E+03  .2774E+06  .8644E+06   .9999999  .0003865  .0003645
T  166  8 .6165279E+08   1506000E+03 -.3424E+06 -.1560E+06   .9999996 -.0005503  .0006911
T  167  8 .6171483E+08   1506000E+03 -.1532E+07 -.4423E+06   .9999987 -.0013468 -.0009333
T  168  8 .6167530E+08   1506000E+03 -.7002E+04 -.7827E+06   .9999995 -.0008651 -.0004069
T  169  8 .6181848E+08   1506000E+03  .1014E+07  .1059E+07   .9999987  .0009032  .0013002
T  170  8 .6178186E+08   1506000E+03 -.1787E+06  .1177E+07   .9999989 -.0005346  .0013707
T  171  8 .6176770E+08   1506000E+03  .3722E+07 -.9690E+06   .9999964  .0026879  .0000876
T  172  8 .6168133E+08   1506000E+03 -.2703E+07 -.8109E+06   .9999973 -.0023286  .0000549
T  173  8 .6165427E+08   1506000E+03  .8926E+06  .7183E+06   .9999992  .0009718  .0008408
T  174  8 .6166586E+08   1506000E+03  .3346E+06 -.3329E+06   .9999997  .0001668 -.0007189
T  175  8 .6177258E+08   1506000E+03  .1086E+07  .1515E+07   .9999987  .0012935  .0009724
T  176  8 .6170020E+08   1506000E+03  .6314E+06 -.1132E+05   .9999996  .0009323  .0001566
T  177  8 .6180901E+08   1506000E+03  .8065E+06  .4583E+06   .9999999  .0002055  .0001670
T  178  8 .6173565E+08   1506000E+03  .1170E+07  .5643E+06   .9999995  .0009747  .0002072
T  179  8 .6171998E+08   1506000E+03 -.6271E+07 -.1140E+07   .9999936 -.0034673 -.0009014
T  180  8 .6166485E+08   1506000E+03  .8254E+06 -.6987E+06   .9999991  .0012699  .0003639
T  181  8 .6178651E+08   1506000E+03 -.1207E+06  .6760E+06   .9999999  .0001940  .0003426
T  182  8 .6157547E+08   1506000E+03  .1785E+07 -.2428E+06   .9999983  .0017816  .0005629
T  183  8 .6156399E+08   1506000E+03 -.4603E+06  .1015E+07   .9999979 -.0005329  .0019822
T  184  8 .6168188E+08   1506000E+03  .9027E+06 -.1638E+06   .9999995  .0009431 -.0001070
T  185  8 .6169710E+08   1506000E+03 -.8542E+06  .7559E+06   .9999966 -.0001588  .0025960
T  186  8 .6168587E+08   1506000E+03 -.7759E+06  .1954E+07   .9999978 -.0013458  .0016093
T  187  8 .6173807E+08   1506000E+03 -.4106E+06 -.1033E+07   .9999994 -.0004553 -.0009591
T  188  8 .6165555E+08   1506000E+03 -.1679E+07 -.1364E+07   .9999964 -.0024238 -.0011720
T  189  8 .6164678E+08   1506000E+03 -.3208E+05  .9338E+06   .9999991 -.0001041  .0013721
T  190  8 .6167892E+08   1506000E+03  .2896E+07  .2719E+07   .9999947  .0014953  .0029048
T  191  8 .6168213E+08   1506000E+03  .1120E+06  .1464E+07   .9999941  .0034159  .0002602
T  192  8 .6169923E+08   1506000E+03 -.7131E+04 -.1034E+07   .9999993 -.0002170 -.0011348
T  193  8 .6172446E+08   1506000E+03  .2053E+07  .1776E+06   .9999937  .0031352  .0016642
T  194  8 .6163879E+08   1506000E+03  .4588E+06 -.1851E+07   .9999972  .0005605 -.0022968
T  195  8 .6170680E+08   1506000E+03  .7008E+06  .1151E+07   .9999997 -.0001670  .0007116
T  196  8 .6173186E+08   1506000E+03  .2681E+06  .1054E+07   .9999978 -.0006926  .0019677
T  197  8 .6164900E+08   1506000E+03  .9127E+06  .9307E+07   .9997536 -.0041998  .0217967
T  198  8 .6169842E+08   1506000E+03 -.3285E+06 -.2439E+07   .9999977 -.0001804 -.0021207
T  199  8 .6171724E+08   1506000E+03 -.6743E+06 -.4596E+06   .9999989 -.0011054 -.0009437
T  200  8 .6170371E+08   1506000E+03  .2489E+07  .1805E+07   .9999973  .0019589  .0012366
T  201  8 .6162574E+08   1506000E+03  .7168E+06  .5158E+05   .9999996  .0008691  .0000813
