============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom. B= Backscattered Ion. T= Transmitted Ion.   =
=  Col.#2: Ion Number. Col.#3: Z of atom leaving. Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target. Y.Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.= Li(24 MeV) ==> Dead space( 150. mm) =======================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T  196  3 .2363166E+08   1506000E+03 -.2220E+07  .1325E+07   .9999983 -.0015887  .0009426
T  197  3 .2356935E+08   1506000E+03  .1086E+07 -.1634E+07   .9999989  .0008629 -.0012458
T  198  3 .2362143E+08   1506000E+03 -.2631E+07 -.1348E+07   .9999903 -.0043637 -.0006604
T  199  3 .2358907E+08   1506000E+03  .7150E+05  .6262E+06   .9999991 -.0012779 -.0003829
T  200  3 .2363488E+08   1506000E+03 -.1051E+06 -.2606E+06   .9999980  .0007448 -.0018637
T  201  3 .2359508E+08   1506000E+03 -.1402E+07 -.8252E+06   .9999996 -.0006473 -.0006673
T  202  3 .2358629E+08   1506000E+03 -.5551E+05 -.8170E+06   .9999998  .0000939 -.0006845
T  203  3 .2362859E+08   1506000E+03  .6231E+06 -.3751E+06   .9999991  .0010280 -.0008872
T  204  3 .2357372E+08   1506000E+03  .4976E+06 -.4728E+06   .9999997 -.0000557 -.0007181
T  205  3 .2360552E+08   1506000E+03 -.9608E+06 -.1442E+05   .9999995 -.0009877 -.0001216
T  206  3 .2359552E+08   1506000E+03  .1593E+06 -.6934E+06   .9999994 -.0004715 -.0010220
T  207  3 .2358067E+08   1506000E+03 -.3891E+06 -.4200E+06   .9999950 -.0016072 -.0027265
T  208  3 .2358093E+08   1506000E+03  .1129E+07 -.1082E+07   .9999965  .0026217  .0002280
T  209  3 .2361918E+08   1506000E+03  .2843E+06 -.3992E+06   .9999994  .0009531 -.0005136
T  210  3 .2359722E+08   1506000E+03 -.7204E+06  .2701E+06   .9999992 -.0012557  .0002557
