============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom. B= Backscattered Ion. T= Transmitted Ion.   =
=  Col.#2: Ion Number. Col.#3: Z of atom leaving. Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target. Y.Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  O(64 MeV) ==> Dead space+Tr. ROW 0+Tr.( 190. mm) =========
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T  175  8 .6115340E+08   1906000E+03  .1630E+06  .7969E+06   .9999998 -.0005322  .0003869
T  176  8 .6096668E+08   1906000E+03 -.9421E+06  .7877E+06   .9999982 -.0010321  .0015609
T  177  8 .6111011E+08   1906000E+03 -.5231E+06  .3819E+07   .9999961  .0005171  .0027534
T  178  8 .6098961E+08   1906000E+03 -.1093E+05  .6116E+07   .9999953  .0001736  .0030501
T  179  8 .6109152E+08   1906000E+03  .1631E+07  .1412E+07   .9999999 -.0002378  .0001559
T  180  8 .6122078E+08   1906000E+03 -.1949E+07 -.1247E+06   .9999986 -.0006049  .0015600
T  181  8 .6104686E+08   1906000E+03 -.4401E+05 -.1214E+07   .9999984 -.0003832 -.0017256
T  182  8 .6103411E+08   1906000E+03 -.3987E+06 -.4712E+06   .9999999  .0002121  .0001434
T  183  8 .6105742E+08   1906000E+03 -.1357E+07  .4784E+06   .9999990 -.0014242 -.0000142
T  184  8 .6110778E+08   1906000E+03 -.3548E+05 -.3425E+06   .9999999  .0004239 -.0001086
T  185  8 .6101926E+08   1906000E+03  .1081E+07  .1766E+07   .9999982  .0011841  .0015014
T  186  8 .6104490E+08   1906000E+03 -.1172E+07  .2227E+06   .9999990 -.0011464  .0008543
T  187  8 .6101422E+08   1906000E+03  .2445E+07 -.3869E+06   .9999963  .0024732 -.0011757
T  188  8 .6103217E+08   1906000E+03  .2029E+07 -.7425E+06   .9999997  .0007156 -.0000856
T  189  8 .6112263E+08   1906000E+03 -.2034E+06  .2169E+06   .9999991 -.0013321  .0001703
T  190  8 .6105640E+08   1906000E+03 -.1661E+07  .2085E+07   .9999965 -.0025164  .0007653
T  191  8 .6115536E+08   1906000E+03 -.1784E+07  .1398E+07   .9999977 -.0017881  .0012040
T  192  8 .6106154E+08   1906000E+03  .2166E+07  .2673E+06   .9999999  .0000457 -.0004556
T  193  8 .6124673E+08   1906000E+03  .9337E+06 -.9286E+06   .9999989  .0011752 -.0008647
T  194  8 .6103573E+08   1906000E+03 -.1613E+06 -.1507E+07   .9999996  .0000349 -.0008799
T  195  8 .6104826E+08   1906000E+03  .8253E+06  .3937E+06   .9999992  .0012761  .0001910
T  196  8 .6114274E+08   1906000E+03  .1139E+07  .2271E+07   .9999838  .0022985  .0052001
T  197  8 .6108152E+08   1906000E+03  .2678E+06  .4191E+06   .9999998  .0005892  .0002494
T  198  8 .6102049E+08   1906000E+03  .2632E+07 -.2765E+07   .9999959  .0027998 -.0006739
T  199  8 .6111650E+08   1906000E+03 -.5360E+06  .3369E+07   .9999956  .0005780  .0029115
T  200  8 .6117088E+08   1906000E+03  .7472E+06  .1228E+07   .9999981  .0012097  .0014969
T  201  8 .6110115E+08   1906000E+03 -.1040E+07 -.5275E+06   .9999977 -.0004553 -.0020745
T  202  8 .6113037E+08   1906000E+03  .1010E+06 -.1438E+07   .9999987 -.0002912 -.0015828
T  203  8 .6106442E+08   1906000E+03 -.1580E+06 -.3112E+07   .9999927 -.0010640 -.0036700
T  204  8 .6103177E+08   1906000E+03  .1032E+07  .3691E+06   .9999983  .0018531  .0002251
T  205  8 .6110088E+08   1906000E+03  .8205E+06 -.2329E+06   .9999990  .0013839  .0000519
T  206  8 .6119422E+08   1906000E+03  .3013E+06 -.1002E+07   .9999700 -.0035613 -.0068715
T  207  8 .6109453E+08   1906000E+03 -.6723E+05  .6037E+05   .9999997  .0003846  .0007323
T  208  8 .6110796E+08   1906000E+03 -.1681E+07  .6197E+06   .9999991 -.0013596  .0001276
T  209  8 .6111774E+08   1906000E+03  .1058E+07  .5870E+06   .9999993  .0007789  .0009095
T  210  8 .6104179E+08   1906000E+03 -.2700E+06 -.7764E+06   .9999992 -.0000949  .0012635
T  211  8 .6099101E+08   1906000E+03  .4167E+06  .7684E+06   .9999997  .0006779  .0002298
T  212  8 .6107314E+08   1906000E+03 -.3020E+07  .2633E+07   .9999910 -.0039716  .0014672
T  213  8 .6095613E+08   1906000E+03 -.7385E+06 -.4581E+05   .9999990 -.0012068 -.0007639
T  214  8 .6107673E+08   1906000E+03 -.2019E+07 -.1426E+07   .9999978 -.0017412 -.0011919
T  215  8 .6103032E+08   1906000E+03  .2571E+07 -.5684E+05   .9999991  .0012828 -.0002803
T  216  8 .6108759E+08   1906000E+03 -.2303E+07  .1723E+07   .9999941 -.0027934  .0019800
